condition,strategy,timeout_ms,run,frame,stall_ms
severe,reset-at-keyframe,500,6,335,379.0
severe,reset-at-keyframe,500,6,554,524.0
severe,reset-at-keyframe,500,6,555,904.0
severe,reset-at-keyframe,500,6,556,988.0
severe,reset-at-keyframe,500,7,267,370.0
severe,reset-at-keyframe,500,7,293,238.0
severe,reset-at-keyframe,500,7,297,432.0
severe,reset-at-keyframe,500,7,298,664.0
severe,reset-at-keyframe,500,7,299,888.0
severe,reset-at-keyframe,500,7,328,705.0
severe,reset-at-keyframe,500,7,329,760.0
severe,reset-at-keyframe,500,7,330,1041.0
severe,reset-at-keyframe,500,7,331,712.0
severe,reset-at-keyframe,500,7,332,899.0
severe,reset-at-keyframe,500,7,333,1001.0
severe,reset-at-keyframe,500,7,334,351.0
severe,reset-at-keyframe,500,7,552,530.0
severe,reset-at-keyframe,500,7,553,904.0
severe,reset-at-keyframe,500,7,554,992.0
severe,reset-at-keyframe,500,8,267,389.0
severe,reset-at-keyframe,500,8,281,228.0
severe,reset-at-keyframe,500,8,297,464.0
severe,reset-at-keyframe,500,8,298,677.0
severe,reset-at-keyframe,500,8,302,278.0
severe,reset-at-keyframe,500,8,322,428.0
severe,reset-at-keyframe,500,8,323,733.0
severe,reset-at-keyframe,500,8,324,914.0
severe,reset-at-keyframe,500,8,325,949.0
severe,reset-at-keyframe,500,8,326,1047.0
severe,reset-at-keyframe,500,8,327,1046.0
severe,reset-at-keyframe,500,8,328,989.0
severe,reset-at-keyframe,500,8,329,328.0
severe,reset-at-keyframe,500,8,548,547.0
severe,reset-at-keyframe,500,8,549,945.0
severe,reset-at-keyframe,500,8,550,956.0
severe,reset-at-keyframe,500,9,267,397.0
severe,reset-at-keyframe,500,9,297,764.0
severe,reset-at-keyframe,500,9,298,439.0
severe,reset-at-keyframe,500,9,299,931.0
severe,reset-at-keyframe,500,9,305,248.0
severe,reset-at-keyframe,500,9,318,550.0
severe,reset-at-keyframe,500,9,319,784.0
severe,reset-at-keyframe,500,9,321,265.0
severe,reset-at-keyframe,500,9,345,385.0
severe,reset-at-keyframe,500,9,346,851.0
severe,reset-at-keyframe,500,9,347,996.0
severe,reset-at-keyframe,500,9,348,894.0
severe,reset-at-keyframe,500,9,349,352.0
severe,reset-at-keyframe,500,9,568,421.0
severe,reset-at-keyframe,500,9,569,916.0
severe,reset-at-keyframe,500,9,570,977.0
severe,reset-at-keyframe,500,10,267,383.0
severe,reset-at-keyframe,500,10,295,277.0
severe,reset-at-keyframe,500,10,297,389.0
severe,reset-at-keyframe,500,10,298,664.0
severe,reset-at-keyframe,500,10,300,884.0
severe,reset-at-keyframe,500,10,305,167.0
severe,reset-at-keyframe,500,10,311,648.0
severe,reset-at-keyframe,500,10,312,1047.0
severe,reset-at-keyframe,500,10,313,1020.0
severe,reset-at-keyframe,500,10,314,999.0
severe,reset-at-keyframe,500,10,315,1024.0
severe,reset-at-keyframe,500,10,316,982.0
severe,reset-at-keyframe,500,10,317,332.0
severe,reset-at-keyframe,500,10,536,533.0
severe,reset-at-keyframe,500,10,537,951.0
severe,reset-at-keyframe,500,10,538,987.0
severe,reset-at-keyframe,1000,1,289,155.0
severe,reset-at-keyframe,1000,1,293,214.0
severe,reset-at-keyframe,1000,1,296,299.0
severe,reset-at-keyframe,1000,1,297,542.0
severe,reset-at-keyframe,1000,1,306,232.0
severe,reset-at-keyframe,1000,1,314,683.0
severe,reset-at-keyframe,1000,1,315,440.0
severe,reset-at-keyframe,1000,1,316,204.0
severe,reset-at-keyframe,1000,1,345,709.0
severe,reset-at-keyframe,1000,1,346,760.0
severe,reset-at-keyframe,1000,1,347,861.0
severe,reset-at-keyframe,1000,1,348,900.0
severe,reset-at-keyframe,1000,1,349,961.0
severe,reset-at-keyframe,1000,1,350,846.0
severe,reset-at-keyframe,1000,1,357,665.0
severe,reset-at-keyframe,1000,1,358,354.0
severe,reset-at-keyframe,1000,1,547,269.0
severe,reset-at-keyframe,1000,1,577,796.0
severe,reset-at-keyframe,1000,1,578,731.0
severe,reset-at-keyframe,1000,2,284,173.0
severe,reset-at-keyframe,1000,2,296,435.0
severe,reset-at-keyframe,1000,2,297,771.0
severe,reset-at-keyframe,1000,2,314,446.0
severe,reset-at-keyframe,1000,2,315,676.0
severe,reset-at-keyframe,1000,2,316,305.0
severe,reset-at-keyframe,1000,2,345,563.0
severe,reset-at-keyframe,1000,2,346,760.0
severe,reset-at-keyframe,1000,2,347,897.0
severe,reset-at-keyframe,1000,2,348,924.0
severe,reset-at-keyframe,1000,2,349,925.0
severe,reset-at-keyframe,1000,2,351,873.0
severe,reset-at-keyframe,1000,2,363,328.0
severe,reset-at-keyframe,1000,2,612,642.0
severe,reset-at-keyframe,1000,2,613,778.0
severe,reset-at-keyframe,1000,3,256,187.0
severe,reset-at-keyframe,1000,3,266,174.0
severe,reset-at-keyframe,1000,3,286,610.0
severe,reset-at-keyframe,1000,3,287,462.0
severe,reset-at-keyframe,1000,3,308,670.0
severe,reset-at-keyframe,1000,3,309,652.0
severe,reset-at-keyframe,1000,3,335,370.0
severe,reset-at-keyframe,1000,3,339,455.0
severe,reset-at-keyframe,1000,3,340,748.0
severe,reset-at-keyframe,1000,3,341,849.0
severe,reset-at-keyframe,1000,3,342,911.0
severe,reset-at-keyframe,1000,3,343,960.0
severe,reset-at-keyframe,1000,3,344,1069.0
severe,reset-at-keyframe,1000,3,345,201.0
severe,reset-at-keyframe,1000,3,580,146.0
severe,reset-at-keyframe,1000,3,594,820.0
severe,reset-at-keyframe,1000,3,595,684.0
severe,reset-at-keyframe,1000,4,255,274.0
severe,reset-at-keyframe,1000,4,272,178.0
severe,reset-at-keyframe,1000,4,280,151.0
severe,reset-at-keyframe,1000,4,285,475.0
severe,reset-at-keyframe,1000,4,303,235.0
severe,reset-at-keyframe,1000,4,315,620.0
severe,reset-at-keyframe,1000,4,316,694.0
severe,reset-at-keyframe,1000,4,317,294.0
severe,reset-at-keyframe,1000,4,334,505.0
severe,reset-at-keyframe,1000,4,335,760.0
severe,reset-at-keyframe,1000,4,336,908.0
severe,reset-at-keyframe,1000,4,344,923.0
severe,reset-at-keyframe,1000,4,345,925.0
severe,reset-at-keyframe,1000,4,346,905.0
severe,reset-at-keyframe,1000,4,361,346.0
severe,reset-at-keyframe,1000,4,592,302.0
severe,reset-at-keyframe,1000,4,598,847.0
severe,reset-at-keyframe,1000,4,599,601.0
severe,reset-at-keyframe,1000,5,285,158.0
severe,reset-at-keyframe,1000,5,295,389.0
severe,reset-at-keyframe,1000,5,296,546.0
severe,reset-at-keyframe,1000,5,310,261.0
severe,reset-at-keyframe,1000,5,316,569.0
severe,reset-at-keyframe,1000,5,317,664.0
severe,reset-at-keyframe,1000,5,347,697.0
severe,reset-at-keyframe,1000,5,348,724.0
severe,reset-at-keyframe,1000,5,349,897.0
severe,reset-at-keyframe,1000,5,350,958.0
severe,reset-at-keyframe,1000,5,351,842.0
severe,reset-at-keyframe,1000,5,352,977.0
severe,reset-at-keyframe,1000,5,360,350.0
severe,reset-at-keyframe,1000,5,567,141.0
severe,reset-at-keyframe,1000,5,570,125.0
severe,reset-at-keyframe,1000,5,597,809.0
severe,reset-at-keyframe,1000,5,598,767.0
severe,reset-at-keyframe,1000,6,294,492.0
severe,reset-at-keyframe,1000,6,295,521.0
severe,reset-at-keyframe,1000,6,321,657.0
severe,reset-at-keyframe,1000,6,322,677.0
severe,reset-at-keyframe,1000,6,323,697.0
severe,reset-at-keyframe,1000,6,336,273.0
severe,reset-at-keyframe,1000,6,353,627.0
severe,reset-at-keyframe,1000,6,354,862.0
severe,reset-at-keyframe,1000,6,355,923.0
severe,reset-at-keyframe,1000,6,356,948.0
severe,reset-at-keyframe,1000,6,357,930.0
severe,reset-at-keyframe,1000,6,358,366.0
severe,reset-at-keyframe,1000,6,607,715.0
severe,reset-at-keyframe,1000,6,608,756.0
severe,reset-at-keyframe,1000,7,296,514.0
severe,reset-at-keyframe,1000,7,297,510.0
severe,reset-at-keyframe,1000,7,306,169.0
severe,reset-at-keyframe,1000,7,312,588.0
severe,reset-at-keyframe,1000,7,313,662.0
severe,reset-at-keyframe,1000,7,320,228.0
severe,reset-at-keyframe,1000,7,340,128.0
severe,reset-at-keyframe,1000,7,342,533.0
severe,reset-at-keyframe,1000,7,343,787.0
severe,reset-at-keyframe,1000,7,344,885.0
severe,reset-at-keyframe,1000,7,345,923.0
severe,reset-at-keyframe,1000,7,346,949.0
severe,reset-at-keyframe,1000,7,347,897.0
severe,reset-at-keyframe,1000,7,351,399.0
severe,reset-at-keyframe,1000,7,600,773.0
severe,reset-at-keyframe,1000,7,601,732.0
severe,reset-at-keyframe,1000,8,296,550.0
severe,reset-at-keyframe,1000,8,297,510.0
severe,reset-at-keyframe,1000,8,313,302.0
severe,reset-at-keyframe,1000,8,320,551.0
severe,reset-at-keyframe,1000,8,321,629.0
severe,reset-at-keyframe,1000,8,322,721.0
severe,reset-at-keyframe,1000,8,336,302.0
severe,reset-at-keyframe,1000,8,352,616.0
severe,reset-at-keyframe,1000,8,353,1072.0
severe,reset-at-keyframe,1000,8,354,724.0
severe,reset-at-keyframe,1000,8,355,925.0
severe,reset-at-keyframe,1000,8,356,932.0
severe,reset-at-keyframe,1000,8,357,314.0
severe,reset-at-keyframe,1000,8,606,760.0
severe,reset-at-keyframe,1000,8,607,784.0
severe,reset-at-keyframe,1000,9,296,516.0
severe,reset-at-keyframe,1000,9,297,581.0
severe,reset-at-keyframe,1000,9,309,208.0
severe,reset-at-keyframe,1000,9,315,642.0
severe,reset-at-keyframe,1000,9,316,522.0
severe,reset-at-keyframe,1000,9,346,709.0
severe,reset-at-keyframe,1000,9,347,713.0
severe,reset-at-keyframe,1000,9,348,908.0
severe,reset-at-keyframe,1000,9,349,935.0
severe,reset-at-keyframe,1000,9,350,912.0
severe,reset-at-keyframe,1000,9,351,930.0
severe,reset-at-keyframe,1000,9,360,387.0
severe,reset-at-keyframe,1000,9,609,667.0
severe,reset-at-keyframe,1000,9,610,731.0
severe,reset-at-keyframe,1000,10,292,223.0
severe,reset-at-keyframe,1000,10,296,348.0
severe,reset-at-keyframe,1000,10,297,569.0
severe,reset-at-keyframe,1000,10,298,676.0
severe,reset-at-keyframe,1000,10,306,123.0
severe,reset-at-keyframe,1000,10,328,601.0
severe,reset-at-keyframe,1000,10,329,745.0
severe,reset-at-keyframe,1000,10,330,748.0
severe,reset-at-keyframe,1000,10,356,645.0
severe,reset-at-keyframe,1000,10,357,910.0
severe,reset-at-keyframe,1000,10,358,865.0
severe,reset-at-keyframe,1000,10,359,953.0
severe,reset-at-keyframe,1000,10,360,316.0
severe,reset-at-keyframe,1000,10,579,161.0
severe,reset-at-keyframe,1000,10,609,785.0
severe,reset-at-keyframe,1000,10,610,803.0
severe,reset-at-object,100,1,237,274.0
severe,reset-at-object,100,1,238,1119.0
severe,reset-at-object,100,1,239,1010.0
severe,reset-at-object,100,1,240,1118.0
severe,reset-at-object,100,1,241,1012.0
severe,reset-at-object,100,1,242,1432.0
severe,reset-at-object,100,1,243,652.0
severe,reset-at-object,100,1,244,984.0
severe,reset-at-object,100,1,245,1023.0
severe,reset-at-object,100,1,246,1024.0
severe,reset-at-object,100,1,247,987.0
severe,reset-at-object,100,1,248,304.0
severe,reset-at-object,100,1,249,997.0
severe,reset-at-object,100,1,250,1005.0
severe,reset-at-object,100,1,251,976.0
severe,reset-at-object,100,1,252,964.0
severe,reset-at-object,100,1,253,975.0
severe,reset-at-object,100,1,322,647.0
severe,reset-at-object,100,1,323,964.0
severe,reset-at-object,100,1,324,965.0
severe,reset-at-object,100,2,236,279.0
severe,reset-at-object,100,2,237,1142.0
severe,reset-at-object,100,2,238,1035.0
severe,reset-at-object,100,2,239,1108.0
severe,reset-at-object,100,2,240,938.0
severe,reset-at-object,100,2,241,1087.0
severe,reset-at-object,100,2,242,1007.0
severe,reset-at-object,100,2,243,1067.0
severe,reset-at-object,100,2,244,1014.0
severe,reset-at-object,100,2,245,998.0
severe,reset-at-object,100,2,246,1000.0
severe,reset-at-object,100,2,247,349.0
severe,reset-at-object,100,2,248,946.0
severe,reset-at-object,100,2,249,1000.0
severe,reset-at-object,100,2,250,1014.0
severe,reset-at-object,100,2,251,949.0
severe,reset-at-object,100,2,252,952.0
severe,reset-at-object,100,2,283,988.0
severe,reset-at-object,100,2,292,625.0
severe,reset-at-object,100,2,293,999.0
severe,reset-at-object,100,2,294,987.0
severe,reset-at-object,100,3,237,273.0
severe,reset-at-object,100,3,238,1117.0
severe,reset-at-object,100,3,239,1013.0
severe,reset-at-object,100,3,240,1093.0
severe,reset-at-object,100,3,241,1028.0
severe,reset-at-object,100,3,242,1030.0
severe,reset-at-object,100,3,243,1047.0
severe,reset-at-object,100,3,244,1018.0
severe,reset-at-object,100,3,245,1026.0
severe,reset-at-object,100,3,246,1004.0
severe,reset-at-object,100,3,247,960.0
severe,reset-at-object,100,3,248,401.0
severe,reset-at-object,100,3,249,930.0
severe,reset-at-object,100,3,250,995.0
severe,reset-at-object,100,3,251,992.0
severe,reset-at-object,100,3,252,978.0
severe,reset-at-object,100,3,253,938.0
severe,reset-at-object,100,3,254,1035.0
severe,reset-at-object,100,3,255,940.0
severe,reset-at-object,100,3,264,755.0
severe,reset-at-object,100,3,265,881.0
severe,reset-at-object,100,3,266,964.0
severe,reset-at-object,100,4,237,274.0
severe,reset-at-object,100,4,238,1108.0
severe,reset-at-object,100,4,239,1022.0
severe,reset-at-object,100,4,240,1131.0
severe,reset-at-object,100,4,241,987.0
severe,reset-at-object,100,4,242,1048.0
severe,reset-at-object,100,4,243,1048.0
severe,reset-at-object,100,4,244,996.0
severe,reset-at-object,100,4,245,1048.0
severe,reset-at-object,100,4,246,953.0
severe,reset-at-object,100,4,247,1010.0
severe,reset-at-object,100,4,248,375.0
severe,reset-at-object,100,4,249,931.0
severe,reset-at-object,100,4,250,1044.0
severe,reset-at-object,100,4,251,919.0
severe,reset-at-object,100,4,252,1015.0
severe,reset-at-object,100,4,253,950.0
severe,reset-at-object,100,4,254,952.0
severe,reset-at-object,100,4,255,1011.0
severe,reset-at-object,100,4,264,685.0
severe,reset-at-object,100,4,265,952.0
severe,reset-at-object,100,4,266,988.0
severe,reset-at-object,100,5,236,301.0
severe,reset-at-object,100,5,237,1106.0
severe,reset-at-object,100,5,238,1047.0
severe,reset-at-object,100,5,239,1095.0
severe,reset-at-object,100,5,240,984.0
severe,reset-at-object,100,5,241,1014.0
severe,reset-at-object,100,5,242,1415.0
severe,reset-at-object,100,5,243,692.0
severe,reset-at-object,100,5,244,1007.0
severe,reset-at-object,100,5,245,1011.0
severe,reset-at-object,100,5,246,987.0
severe,reset-at-object,100,5,247,353.0
severe,reset-at-object,100,5,248,950.0
severe,reset-at-object,100,5,249,994.0
severe,reset-at-object,100,5,250,1009.0
severe,reset-at-object,100,5,251,964.0
severe,reset-at-object,100,5,259,103.0
severe,reset-at-object,100,5,283,910.0
severe,reset-at-object,100,5,284,976.0
severe,reset-at-object,100,5,293,720.0
severe,reset-at-object,100,5,294,917.0
severe,reset-at-object,100,5,295,953.0
severe,reset-at-object,100,6,236,308.0
severe,reset-at-object,100,6,237,1107.0
severe,reset-at-object,100,6,238,1046.0
severe,reset-at-object,100,6,239,1105.0
severe,reset-at-object,100,6,240,977.0
severe,reset-at-object,100,6,241,1071.0
severe,reset-at-object,100,6,242,1050.0
severe,reset-at-object,100,6,243,1006.0
severe,reset-at-object,100,6,244,987.0
severe,reset-at-object,100,6,245,1035.0
severe,reset-at-object,100,6,246,964.0
severe,reset-at-object,100,6,247,317.0
severe,reset-at-object,100,6,248,1003.0
severe,reset-at-object,100,6,249,988.0
severe,reset-at-object,100,6,250,1010.0
severe,reset-at-object,100,6,251,964.0
severe,reset-at-object,100,6,259,103.0
severe,reset-at-object,100,6,282,980.0
severe,reset-at-object,100,6,320,614.0
severe,reset-at-object,100,6,321,963.0
severe,reset-at-object,100,6,322,979.0
severe,reset-at-object,100,7,237,268.0
severe,reset-at-object,100,7,238,1106.0
severe,reset-at-object,100,7,239,1047.0
severe,reset-at-object,100,7,240,1094.0
severe,reset-at-object,100,7,241,999.0
severe,reset-at-object,100,7,242,1048.0
severe,reset-at-object,100,7,243,1046.0
severe,reset-at-object,100,7,244,1009.0
severe,reset-at-object,100,7,245,1013.0
severe,reset-at-object,100,7,246,1022.0
severe,reset-at-object,100,7,247,976.0
severe,reset-at-object,100,7,248,364.0
severe,reset-at-object,100,7,249,938.0
severe,reset-at-object,100,7,250,999.0
severe,reset-at-object,100,7,251,1005.0
severe,reset-at-object,100,7,252,952.0
severe,reset-at-object,100,7,253,976.0
severe,reset-at-object,100,7,256,925.0
severe,reset-at-object,100,7,257,976.0
severe,reset-at-object,100,7,262,105.0
severe,reset-at-object,100,7,266,681.0
severe,reset-at-object,100,7,267,904.0
severe,reset-at-object,100,7,268,987.0
severe,reset-at-object,100,8,237,286.0
severe,reset-at-object,100,8,238,1106.0
severe,reset-at-object,100,8,239,1024.0
severe,reset-at-object,100,8,240,1035.0
severe,reset-at-object,100,8,241,1071.0
severe,reset-at-object,100,8,242,1047.0
severe,reset-at-object,100,8,243,1070.0
severe,reset-at-object,100,8,244,997.0
severe,reset-at-object,100,8,245,1013.0
severe,reset-at-object,100,8,246,915.0
severe,reset-at-object,100,8,247,1070.0
severe,reset-at-object,100,8,248,343.0
severe,reset-at-object,100,8,249,965.0
severe,reset-at-object,100,8,250,952.0
severe,reset-at-object,100,8,251,1035.0
severe,reset-at-object,100,8,252,994.0
severe,reset-at-object,100,8,253,934.0
severe,reset-at-object,100,8,259,868.0
severe,reset-at-object,100,8,297,613.0
severe,reset-at-object,100,8,298,953.0
severe,reset-at-object,100,8,299,989.0
severe,reset-at-object,100,9,237,286.0
severe,reset-at-object,100,9,238,1107.0
severe,reset-at-object,100,9,239,1024.0
severe,reset-at-object,100,9,240,1118.0
severe,reset-at-object,100,9,241,988.0
severe,reset-at-object,100,9,242,1047.0
severe,reset-at-object,100,9,243,1036.0
severe,reset-at-object,100,9,244,1033.0
severe,reset-at-object,100,9,245,1064.0
severe,reset-at-object,100,9,246,958.0
severe,reset-at-object,100,9,247,963.0
severe,reset-at-object,100,9,248,375.0
severe,reset-at-object,100,9,249,944.0
severe,reset-at-object,100,9,250,1000.0
severe,reset-at-object,100,9,251,1000.0
severe,reset-at-object,100,9,252,1063.0
severe,reset-at-object,100,9,283,911.0
severe,reset-at-object,100,9,284,941.0
severe,reset-at-object,100,9,289,105.0
severe,reset-at-object,100,9,293,657.0
severe,reset-at-object,100,9,294,963.0
severe,reset-at-object,100,9,295,942.0
severe,reset-at-object,100,10,236,321.0
severe,reset-at-object,100,10,237,1095.0
severe,reset-at-object,100,10,238,1046.0
severe,reset-at-object,100,10,239,1108.0
severe,reset-at-object,100,10,240,975.0
severe,reset-at-object,100,10,241,1060.0
severe,reset-at-object,100,10,242,1367.0
severe,reset-at-object,100,10,243,711.0
severe,reset-at-object,100,10,244,940.0
severe,reset-at-object,100,10,245,1097.0
severe,reset-at-object,100,10,246,961.0
severe,reset-at-object,100,10,247,414.0
severe,reset-at-object,100,10,248,870.0
severe,reset-at-object,100,10,249,1012.0
severe,reset-at-object,100,10,250,999.0
severe,reset-at-object,100,10,251,964.0
severe,reset-at-object,100,10,252,952.0
severe,reset-at-object,100,10,254,1000.0
severe,reset-at-object,100,10,293,637.0
severe,reset-at-object,100,10,294,948.0
severe,reset-at-object,100,10,295,968.0
severe,reset-at-object,200,1,226,565.0
severe,reset-at-object,200,1,227,1141.0
severe,reset-at-object,200,1,228,917.0
severe,reset-at-object,200,1,229,1165.0
severe,reset-at-object,200,1,230,1063.0
severe,reset-at-object,200,1,231,996.0
severe,reset-at-object,200,1,232,1070.0
severe,reset-at-object,200,1,233,997.0
severe,reset-at-object,200,1,234,1216.0
severe,reset-at-object,200,1,235,817.0
severe,reset-at-object,200,1,236,1131.0
severe,reset-at-object,200,1,237,166.0
severe,reset-at-object,200,1,238,975.0
severe,reset-at-object,200,1,427,554.0
severe,reset-at-object,200,1,428,974.0
severe,reset-at-object,200,1,429,964.0
severe,reset-at-object,200,2,237,274.0
severe,reset-at-object,200,2,238,1106.0
severe,reset-at-object,200,2,239,1035.0
severe,reset-at-object,200,2,240,1106.0
severe,reset-at-object,200,2,241,988.0
severe,reset-at-object,200,2,242,1059.0
severe,reset-at-object,200,2,243,1059.0
severe,reset-at-object,200,2,244,985.0
severe,reset-at-object,200,2,245,1023.0
severe,reset-at-object,200,2,246,1025.0
severe,reset-at-object,200,2,247,985.0
severe,reset-at-object,200,2,248,352.0
severe,reset-at-object,200,2,312,124.0
severe,reset-at-object,200,2,466,468.0
severe,reset-at-object,200,2,467,988.0
severe,reset-at-object,200,2,468,926.0
severe,reset-at-object,200,3,237,282.0
severe,reset-at-object,200,3,238,1106.0
severe,reset-at-object,200,3,239,1035.0
severe,reset-at-object,200,3,240,1098.0
severe,reset-at-object,200,3,241,996.0
severe,reset-at-object,200,3,242,1035.0
severe,reset-at-object,200,3,243,1083.0
severe,reset-at-object,200,3,244,990.0
severe,reset-at-object,200,3,245,1033.0
severe,reset-at-object,200,3,246,1005.0
severe,reset-at-object,200,3,247,960.0
severe,reset-at-object,200,3,248,377.0
severe,reset-at-object,200,3,249,932.0
severe,reset-at-object,200,3,438,597.0
severe,reset-at-object,200,3,439,903.0
severe,reset-at-object,200,3,440,1001.0
severe,reset-at-object,200,4,237,166.0
severe,reset-at-object,200,4,238,1106.0
severe,reset-at-object,200,4,239,1036.0
severe,reset-at-object,200,4,240,1082.0
severe,reset-at-object,200,4,241,1023.0
severe,reset-at-object,200,4,242,1025.0
severe,reset-at-object,200,4,243,1057.0
severe,reset-at-object,200,4,244,997.0
severe,reset-at-object,200,4,245,1000.0
severe,reset-at-object,200,4,246,1047.0
severe,reset-at-object,200,4,247,978.0
severe,reset-at-object,200,4,248,364.0
severe,reset-at-object,200,4,467,447.0
severe,reset-at-object,200,4,468,1012.0
severe,reset-at-object,200,4,469,987.0
severe,reset-at-object,200,5,237,285.0
severe,reset-at-object,200,5,253,223.0
severe,reset-at-object,200,5,259,411.0
severe,reset-at-object,200,5,260,874.0
severe,reset-at-object,200,5,261,1080.0
severe,reset-at-object,200,5,262,1022.0
severe,reset-at-object,200,5,263,1027.0
severe,reset-at-object,200,5,264,1066.0
severe,reset-at-object,200,5,265,1009.0
severe,reset-at-object,200,5,266,1011.0
severe,reset-at-object,200,5,267,965.0
severe,reset-at-object,200,5,268,1023.0
severe,reset-at-object,200,5,269,418.0
severe,reset-at-object,200,5,390,818.0
severe,reset-at-object,200,5,459,586.0
severe,reset-at-object,200,5,460,988.0
severe,reset-at-object,200,5,461,985.0
severe,reset-at-object,200,6,237,257.0
severe,reset-at-object,200,6,238,1114.0
severe,reset-at-object,200,6,239,1035.0
severe,reset-at-object,200,6,240,1062.0
severe,reset-at-object,200,6,241,1033.0
severe,reset-at-object,200,6,242,1036.0
severe,reset-at-object,200,6,243,1070.0
severe,reset-at-object,200,6,244,1009.0
severe,reset-at-object,200,6,245,988.0
severe,reset-at-object,200,6,246,1035.0
severe,reset-at-object,200,6,247,964.0
severe,reset-at-object,200,6,248,340.0
severe,reset-at-object,200,6,310,147.0
severe,reset-at-object,200,6,467,504.0
severe,reset-at-object,200,6,468,916.0
severe,reset-at-object,200,6,469,976.0
severe,reset-at-object,200,7,237,283.0
severe,reset-at-object,200,7,238,1118.0
severe,reset-at-object,200,7,239,1025.0
severe,reset-at-object,200,7,240,1115.0
severe,reset-at-object,200,7,241,976.0
severe,reset-at-object,200,7,242,1060.0
severe,reset-at-object,200,7,243,1059.0
severe,reset-at-object,200,7,244,986.0
severe,reset-at-object,200,7,245,1022.0
severe,reset-at-object,200,7,246,1011.0
severe,reset-at-object,200,7,247,988.0
severe,reset-at-object,200,7,248,330.0
severe,reset-at-object,200,7,249,955.0
severe,reset-at-object,200,7,438,497.0
severe,reset-at-object,200,7,439,1034.0
severe,reset-at-object,200,7,440,964.0
severe,reset-at-object,200,8,237,275.0
severe,reset-at-object,200,8,238,1096.0
severe,reset-at-object,200,8,239,1058.0
severe,reset-at-object,200,8,240,1096.0
severe,reset-at-object,200,8,241,987.0
severe,reset-at-object,200,8,242,1060.0
severe,reset-at-object,200,8,243,1058.0
severe,reset-at-object,200,8,244,1009.0
severe,reset-at-object,200,8,245,1011.0
severe,reset-at-object,200,8,246,988.0
severe,reset-at-object,200,8,247,1000.0
severe,reset-at-object,200,8,248,363.0
severe,reset-at-object,200,8,339,849.0
severe,reset-at-object,200,8,437,603.0
severe,reset-at-object,200,8,438,928.0
severe,reset-at-object,200,8,439,976.0
severe,reset-at-object,200,9,237,274.0
severe,reset-at-object,200,9,238,1106.0
severe,reset-at-object,200,9,239,1039.0
severe,reset-at-object,200,9,240,1103.0
severe,reset-at-object,200,9,241,1000.0
severe,reset-at-object,200,9,242,1048.0
severe,reset-at-object,200,9,243,1047.0
severe,reset-at-object,200,9,244,997.0
severe,reset-at-object,200,9,245,951.0
severe,reset-at-object,200,9,246,1072.0
severe,reset-at-object,200,9,247,964.0
severe,reset-at-object,200,9,248,388.0
severe,reset-at-object,200,9,309,836.0
severe,reset-at-object,200,9,438,586.0
severe,reset-at-object,200,9,439,951.0
severe,reset-at-object,200,9,440,988.0
severe,reset-at-object,200,10,237,404.0
severe,reset-at-object,200,10,249,648.0
severe,reset-at-object,200,10,250,1023.0
severe,reset-at-object,200,10,251,1129.0
severe,reset-at-object,200,10,252,976.0
severe,reset-at-object,200,10,253,1048.0
severe,reset-at-object,200,10,254,1069.0
severe,reset-at-object,200,10,255,985.0
severe,reset-at-object,200,10,256,1036.0
severe,reset-at-object,200,10,257,998.0
severe,reset-at-object,200,10,258,953.0
severe,reset-at-object,200,10,259,390.0
severe,reset-at-object,200,10,478,559.0
severe,reset-at-object,200,10,479,928.0
severe,reset-at-object,200,10,480,964.0
severe,reset-at-object,500,1,267,379.0
severe,reset-at-object,500,1,296,263.0
severe,reset-at-object,500,1,297,308.0
severe,reset-at-object,500,1,298,677.0
severe,reset-at-object,500,1,299,909.0
severe,reset-at-object,500,1,323,323.0
severe,reset-at-object,500,1,329,484.0
severe,reset-at-object,500,1,330,748.0
severe,reset-at-object,500,1,331,921.0
severe,reset-at-object,500,1,332,863.0
severe,reset-at-object,500,1,333,1073.0
severe,reset-at-object,500,1,334,806.0
severe,reset-at-object,500,1,335,352.0
severe,reset-at-object,500,1,554,503.0
severe,reset-at-object,500,1,555,917.0
severe,reset-at-object,500,1,556,975.0
severe,reset-at-object,500,2,267,384.0
severe,reset-at-object,500,2,297,586.0
severe,reset-at-object,500,2,298,605.0
severe,reset-at-object,500,2,300,883.0
severe,reset-at-object,500,2,305,287.0
severe,reset-at-object,500,2,326,547.0
severe,reset-at-object,500,2,327,760.0
severe,reset-at-object,500,2,328,933.0
severe,reset-at-object,500,2,329,911.0
severe,reset-at-object,500,2,330,929.0
severe,reset-at-object,500,2,331,1019.0
severe,reset-at-object,500,2,332,416.0
severe,reset-at-object,500,2,551,414.0
severe,reset-at-object,500,2,552,988.0
severe,reset-at-object,500,2,553,988.0
severe,reset-at-object,500,3,267,382.0
severe,reset-at-object,500,3,272,147.0
severe,reset-at-object,500,3,297,563.0
severe,reset-at-object,500,3,298,676.0
severe,reset-at-object,500,3,316,242.0
severe,reset-at-object,500,3,324,610.0
severe,reset-at-object,500,3,325,592.0
severe,reset-at-object,500,3,326,742.0
severe,reset-at-object,500,3,327,1029.0
severe,reset-at-object,500,3,328,1011.0
severe,reset-at-object,500,3,329,1061.0
severe,reset-at-object,500,3,330,925.0
severe,reset-at-object,500,3,331,352.0
severe,reset-at-object,500,3,550,433.0
