condition,strategy,timeout_ms,run,group_id,object_id,frame_type,latency_ms
baseline,reset-at-keyframe,100,7,8,20,P,50.5
baseline,reset-at-keyframe,100,7,8,21,P,50.7
baseline,reset-at-keyframe,100,7,8,22,P,50.4
baseline,reset-at-keyframe,100,7,8,23,P,50.4
baseline,reset-at-keyframe,100,7,8,24,P,50.5
baseline,reset-at-keyframe,100,7,8,25,P,50.4
baseline,reset-at-keyframe,100,7,8,26,P,50.6
baseline,reset-at-keyframe,100,7,8,27,P,50.5
baseline,reset-at-keyframe,100,7,8,28,P,51.0
baseline,reset-at-keyframe,100,7,8,29,P,53.8
baseline,reset-at-keyframe,100,7,9,0,I,68.8
baseline,reset-at-keyframe,100,7,9,1,P,50.5
baseline,reset-at-keyframe,100,7,9,2,P,50.7
baseline,reset-at-keyframe,100,7,9,3,P,51.4
baseline,reset-at-keyframe,100,7,9,4,P,50.7
baseline,reset-at-keyframe,100,7,9,5,P,50.5
baseline,reset-at-keyframe,100,7,9,6,P,50.5
baseline,reset-at-keyframe,100,7,9,7,P,50.5
baseline,reset-at-keyframe,100,7,9,8,P,50.6
baseline,reset-at-keyframe,100,7,9,9,P,50.9
baseline,reset-at-keyframe,100,7,9,10,P,50.9
baseline,reset-at-keyframe,100,7,9,11,P,50.5
baseline,reset-at-keyframe,100,7,9,12,P,50.4
baseline,reset-at-keyframe,100,7,9,13,P,50.9
baseline,reset-at-keyframe,100,7,9,14,P,50.5
baseline,reset-at-keyframe,100,7,9,15,P,50.5
baseline,reset-at-keyframe,100,7,9,16,P,50.7
baseline,reset-at-keyframe,100,7,9,17,P,50.6
baseline,reset-at-keyframe,100,7,9,18,P,50.6
baseline,reset-at-keyframe,100,7,9,19,P,50.5
baseline,reset-at-keyframe,100,7,9,20,P,50.7
baseline,reset-at-keyframe,100,7,9,21,P,50.4
baseline,reset-at-keyframe,100,7,9,22,P,50.4
baseline,reset-at-keyframe,100,7,9,23,P,50.6
baseline,reset-at-keyframe,100,7,9,24,P,50.6
baseline,reset-at-keyframe,100,7,9,25,P,50.4
baseline,reset-at-keyframe,100,7,9,26,P,50.6
baseline,reset-at-keyframe,100,7,9,27,P,50.4
baseline,reset-at-keyframe,100,7,9,28,P,50.5
baseline,reset-at-keyframe,100,7,9,29,P,50.4
baseline,reset-at-keyframe,100,7,10,0,I,71.6
baseline,reset-at-keyframe,100,7,10,1,P,50.3
baseline,reset-at-keyframe,100,7,10,2,P,50.4
baseline,reset-at-keyframe,100,7,10,3,P,50.6
baseline,reset-at-keyframe,100,7,10,4,P,50.9
baseline,reset-at-keyframe,100,7,10,5,P,50.8
baseline,reset-at-keyframe,100,7,10,6,P,50.7
baseline,reset-at-keyframe,100,7,10,7,P,50.6
baseline,reset-at-keyframe,100,7,10,8,P,50.5
baseline,reset-at-keyframe,100,7,10,9,P,51.6
baseline,reset-at-keyframe,100,7,10,10,P,50.7
baseline,reset-at-keyframe,100,7,10,11,P,50.5
baseline,reset-at-keyframe,100,7,10,12,P,50.6
baseline,reset-at-keyframe,100,7,10,13,P,50.4
baseline,reset-at-keyframe,100,7,10,14,P,50.4
baseline,reset-at-keyframe,100,7,10,15,P,50.8
baseline,reset-at-keyframe,100,7,10,16,P,50.5
baseline,reset-at-keyframe,100,7,10,17,P,50.5
baseline,reset-at-keyframe,100,7,10,18,P,50.4
baseline,reset-at-keyframe,100,7,10,19,P,50.4
baseline,reset-at-keyframe,100,7,10,20,P,50.4
baseline,reset-at-keyframe,100,7,10,21,P,50.5
baseline,reset-at-keyframe,100,7,10,22,P,51.3
baseline,reset-at-keyframe,100,7,10,23,P,52.0
baseline,reset-at-keyframe,100,7,10,24,P,50.4
baseline,reset-at-keyframe,100,7,10,25,P,50.4
baseline,reset-at-keyframe,100,7,10,26,P,50.5
baseline,reset-at-keyframe,100,7,10,27,P,50.5
baseline,reset-at-keyframe,100,7,10,28,P,50.5
baseline,reset-at-keyframe,100,7,10,29,P,50.5
baseline,reset-at-keyframe,100,7,11,0,I,74.1
baseline,reset-at-keyframe,100,7,11,1,P,50.3
baseline,reset-at-keyframe,100,7,11,2,P,50.3
baseline,reset-at-keyframe,100,7,11,3,P,50.4
baseline,reset-at-keyframe,100,7,11,4,P,50.5
baseline,reset-at-keyframe,100,7,11,5,P,50.5
baseline,reset-at-keyframe,100,7,11,6,P,50.6
baseline,reset-at-keyframe,100,7,11,7,P,50.6
baseline,reset-at-keyframe,100,7,11,8,P,50.6
baseline,reset-at-keyframe,100,7,11,9,P,50.5
baseline,reset-at-keyframe,100,7,11,10,P,50.5
baseline,reset-at-keyframe,100,7,11,11,P,50.9
baseline,reset-at-keyframe,100,7,11,12,P,50.5
baseline,reset-at-keyframe,100,7,11,13,P,50.5
baseline,reset-at-keyframe,100,7,11,14,P,50.5
baseline,reset-at-keyframe,100,7,11,15,P,50.5
baseline,reset-at-keyframe,100,7,11,16,P,50.5
baseline,reset-at-keyframe,100,7,11,17,P,50.5
baseline,reset-at-keyframe,100,7,11,18,P,50.5
baseline,reset-at-keyframe,100,7,11,19,P,50.6
baseline,reset-at-keyframe,100,7,11,20,P,50.5
baseline,reset-at-keyframe,100,7,11,21,P,50.6
baseline,reset-at-keyframe,100,7,11,22,P,50.9
baseline,reset-at-keyframe,100,7,11,23,P,50.5
baseline,reset-at-keyframe,100,7,11,24,P,50.5
baseline,reset-at-keyframe,100,7,11,25,P,50.5
baseline,reset-at-keyframe,100,7,11,26,P,50.6
baseline,reset-at-keyframe,100,7,11,27,P,50.6
baseline,reset-at-keyframe,100,7,11,28,P,50.5
baseline,reset-at-keyframe,100,7,11,29,P,50.4
baseline,reset-at-keyframe,100,7,12,0,I,71.9
baseline,reset-at-keyframe,100,7,12,1,P,50.3
baseline,reset-at-keyframe,100,7,12,2,P,50.4
baseline,reset-at-keyframe,100,7,12,3,P,50.3
baseline,reset-at-keyframe,100,7,12,4,P,50.8
baseline,reset-at-keyframe,100,7,12,5,P,50.5
baseline,reset-at-keyframe,100,7,12,6,P,50.5
baseline,reset-at-keyframe,100,7,12,7,P,50.6
baseline,reset-at-keyframe,100,7,12,8,P,50.5
baseline,reset-at-keyframe,100,7,12,9,P,50.6
baseline,reset-at-keyframe,100,7,12,10,P,50.4
baseline,reset-at-keyframe,100,7,12,11,P,50.3
baseline,reset-at-keyframe,100,7,12,12,P,50.4
baseline,reset-at-keyframe,100,7,12,13,P,50.4
baseline,reset-at-keyframe,100,7,12,14,P,50.3
baseline,reset-at-keyframe,100,7,12,15,P,50.4
baseline,reset-at-keyframe,100,7,12,16,P,50.4
baseline,reset-at-keyframe,100,7,12,17,P,50.4
baseline,reset-at-keyframe,100,7,12,18,P,50.3
baseline,reset-at-keyframe,100,7,12,19,P,50.6
baseline,reset-at-keyframe,100,7,12,20,P,50.4
baseline,reset-at-keyframe,100,7,12,21,P,50.5
baseline,reset-at-keyframe,100,7,12,22,P,50.7
baseline,reset-at-keyframe,100,7,12,23,P,50.4
baseline,reset-at-keyframe,100,7,12,24,P,50.6
baseline,reset-at-keyframe,100,7,12,25,P,50.5
baseline,reset-at-keyframe,100,7,12,26,P,50.4
baseline,reset-at-keyframe,100,7,12,27,P,50.5
baseline,reset-at-keyframe,100,7,12,28,P,50.6
baseline,reset-at-keyframe,100,7,12,29,P,50.6
baseline,reset-at-keyframe,100,7,13,0,I,74.3
baseline,reset-at-keyframe,100,7,13,1,P,50.6
baseline,reset-at-keyframe,100,7,13,2,P,50.3
baseline,reset-at-keyframe,100,7,13,3,P,50.3
baseline,reset-at-keyframe,100,7,13,4,P,50.4
baseline,reset-at-keyframe,100,7,13,5,P,50.4
baseline,reset-at-keyframe,100,7,13,6,P,50.4
baseline,reset-at-keyframe,100,7,13,7,P,50.4
baseline,reset-at-keyframe,100,7,13,8,P,50.4
baseline,reset-at-keyframe,100,7,13,9,P,50.4
baseline,reset-at-keyframe,100,7,13,10,P,50.7
baseline,reset-at-keyframe,100,7,13,11,P,50.5
baseline,reset-at-keyframe,100,7,13,12,P,50.5
baseline,reset-at-keyframe,100,7,13,13,P,50.6
baseline,reset-at-keyframe,100,7,13,14,P,50.5
baseline,reset-at-keyframe,100,7,13,15,P,50.6
baseline,reset-at-keyframe,100,7,13,16,P,50.6
baseline,reset-at-keyframe,100,7,13,17,P,50.5
baseline,reset-at-keyframe,100,7,13,18,P,50.5
baseline,reset-at-keyframe,100,7,13,19,P,50.4
baseline,reset-at-keyframe,100,7,13,20,P,50.4
baseline,reset-at-keyframe,100,7,13,21,P,50.4
baseline,reset-at-keyframe,100,7,13,22,P,50.5
baseline,reset-at-keyframe,100,7,13,23,P,50.4
baseline,reset-at-keyframe,100,7,13,24,P,50.5
baseline,reset-at-keyframe,100,7,13,25,P,51.7
baseline,reset-at-keyframe,100,7,13,26,P,50.5
baseline,reset-at-keyframe,100,7,13,27,P,50.2
baseline,reset-at-keyframe,100,7,13,28,P,50.3
baseline,reset-at-keyframe,100,7,13,29,P,50.3
baseline,reset-at-keyframe,100,7,14,0,I,71.1
baseline,reset-at-keyframe,100,7,14,1,P,50.4
baseline,reset-at-keyframe,100,7,14,2,P,50.3
baseline,reset-at-keyframe,100,7,14,3,P,50.4
baseline,reset-at-keyframe,100,7,14,4,P,50.4
baseline,reset-at-keyframe,100,7,14,5,P,50.5
baseline,reset-at-keyframe,100,7,14,6,P,50.4
baseline,reset-at-keyframe,100,7,14,7,P,50.6
baseline,reset-at-keyframe,100,7,14,8,P,50.4
baseline,reset-at-keyframe,100,7,14,9,P,50.4
baseline,reset-at-keyframe,100,7,14,10,P,50.3
baseline,reset-at-keyframe,100,7,14,11,P,50.4
baseline,reset-at-keyframe,100,7,14,12,P,50.4
baseline,reset-at-keyframe,100,7,14,13,P,50.3
baseline,reset-at-keyframe,100,7,14,14,P,50.3
baseline,reset-at-keyframe,100,7,14,15,P,50.4
baseline,reset-at-keyframe,100,7,14,16,P,50.4
baseline,reset-at-keyframe,100,7,14,17,P,50.6
baseline,reset-at-keyframe,100,7,14,18,P,50.5
baseline,reset-at-keyframe,100,7,14,19,P,50.5
baseline,reset-at-keyframe,100,7,14,20,P,50.6
baseline,reset-at-keyframe,100,7,14,21,P,50.4
baseline,reset-at-keyframe,100,7,14,22,P,50.7
baseline,reset-at-keyframe,100,7,14,23,P,50.4
baseline,reset-at-keyframe,100,7,14,24,P,50.5
baseline,reset-at-keyframe,100,7,14,25,P,51.0
baseline,reset-at-keyframe,100,7,14,26,P,50.4
baseline,reset-at-keyframe,100,7,14,27,P,50.9
baseline,reset-at-keyframe,100,7,14,28,P,50.6
baseline,reset-at-keyframe,100,7,14,29,P,50.4
baseline,reset-at-keyframe,100,7,15,0,I,70.3
baseline,reset-at-keyframe,100,7,15,1,P,50.5
baseline,reset-at-keyframe,100,7,15,2,P,50.9
baseline,reset-at-keyframe,100,7,15,3,P,50.6
baseline,reset-at-keyframe,100,7,15,4,P,50.4
baseline,reset-at-keyframe,100,7,15,5,P,50.4
baseline,reset-at-keyframe,100,7,15,6,P,50.6
baseline,reset-at-keyframe,100,7,15,7,P,50.5
baseline,reset-at-keyframe,100,7,15,8,P,50.5
baseline,reset-at-keyframe,100,7,15,9,P,50.5
baseline,reset-at-keyframe,100,7,15,10,P,50.5
baseline,reset-at-keyframe,100,7,15,11,P,50.6
baseline,reset-at-keyframe,100,7,15,12,P,50.6
baseline,reset-at-keyframe,100,7,15,13,P,50.4
baseline,reset-at-keyframe,100,7,15,14,P,50.7
baseline,reset-at-keyframe,100,7,15,15,P,50.6
baseline,reset-at-keyframe,100,7,15,16,P,50.6
baseline,reset-at-keyframe,100,7,15,17,P,50.4
baseline,reset-at-keyframe,100,7,15,18,P,50.5
baseline,reset-at-keyframe,100,7,15,19,P,50.4
baseline,reset-at-keyframe,100,7,15,20,P,50.5
baseline,reset-at-keyframe,100,7,15,21,P,50.4
baseline,reset-at-keyframe,100,7,15,22,P,50.5
baseline,reset-at-keyframe,100,7,15,23,P,50.5
baseline,reset-at-keyframe,100,7,15,24,P,50.7
baseline,reset-at-keyframe,100,7,15,25,P,50.6
baseline,reset-at-keyframe,100,7,15,26,P,50.4
baseline,reset-at-keyframe,100,7,15,27,P,50.6
baseline,reset-at-keyframe,100,7,15,28,P,50.6
baseline,reset-at-keyframe,100,7,15,29,P,50.5
baseline,reset-at-keyframe,100,7,16,0,I,71.0
baseline,reset-at-keyframe,100,7,16,1,P,50.4
baseline,reset-at-keyframe,100,7,16,2,P,50.5
baseline,reset-at-keyframe,100,7,16,3,P,50.4
baseline,reset-at-keyframe,100,7,16,4,P,50.4
baseline,reset-at-keyframe,100,7,16,5,P,50.8
baseline,reset-at-keyframe,100,7,16,6,P,50.5
baseline,reset-at-keyframe,100,7,16,7,P,50.6
baseline,reset-at-keyframe,100,7,16,8,P,50.4
baseline,reset-at-keyframe,100,7,16,9,P,50.8
baseline,reset-at-keyframe,100,7,16,10,P,50.5
baseline,reset-at-keyframe,100,7,16,11,P,50.8
baseline,reset-at-keyframe,100,7,16,12,P,50.8
baseline,reset-at-keyframe,100,7,16,13,P,50.4
baseline,reset-at-keyframe,100,7,16,14,P,50.4
baseline,reset-at-keyframe,100,7,16,15,P,50.4
baseline,reset-at-keyframe,100,7,16,16,P,50.4
baseline,reset-at-keyframe,100,7,16,17,P,50.4
baseline,reset-at-keyframe,100,7,16,18,P,51.0
baseline,reset-at-keyframe,100,7,16,19,P,50.5
baseline,reset-at-keyframe,100,7,16,20,P,50.5
baseline,reset-at-keyframe,100,7,16,21,P,50.2
baseline,reset-at-keyframe,100,7,16,22,P,50.3
baseline,reset-at-keyframe,100,7,16,23,P,50.3
baseline,reset-at-keyframe,100,7,16,24,P,50.7
baseline,reset-at-keyframe,100,7,16,25,P,50.7
baseline,reset-at-keyframe,100,7,17,0,I,72.8
baseline,reset-at-keyframe,100,7,17,1,P,50.4
baseline,reset-at-keyframe,100,7,17,2,P,50.3
baseline,reset-at-keyframe,100,7,17,3,P,50.5
baseline,reset-at-keyframe,100,7,17,4,P,50.4
baseline,reset-at-keyframe,100,7,17,5,P,50.5
baseline,reset-at-keyframe,100,7,17,6,P,50.4
baseline,reset-at-keyframe,100,7,17,7,P,50.4
baseline,reset-at-keyframe,100,7,17,8,P,50.5
baseline,reset-at-keyframe,100,7,17,9,P,50.4
baseline,reset-at-keyframe,100,7,17,10,P,50.4
baseline,reset-at-keyframe,100,7,17,11,P,50.4
baseline,reset-at-keyframe,100,7,17,12,P,50.5
baseline,reset-at-keyframe,100,7,17,13,P,50.5
baseline,reset-at-keyframe,100,7,17,14,P,50.6
baseline,reset-at-keyframe,100,7,17,15,P,50.4
baseline,reset-at-keyframe,100,7,17,16,P,50.4
baseline,reset-at-keyframe,100,7,17,17,P,50.6
baseline,reset-at-keyframe,100,7,17,18,P,50.4
baseline,reset-at-keyframe,100,7,17,19,P,50.5
baseline,reset-at-keyframe,100,7,17,20,P,50.4
baseline,reset-at-keyframe,100,7,17,21,P,50.8
baseline,reset-at-keyframe,100,7,17,22,P,50.5
baseline,reset-at-keyframe,100,7,17,23,P,50.4
baseline,reset-at-keyframe,100,7,17,24,P,50.5
baseline,reset-at-keyframe,100,7,17,25,P,50.6
baseline,reset-at-keyframe,100,7,17,26,P,50.5
baseline,reset-at-keyframe,100,7,17,27,P,50.7
baseline,reset-at-keyframe,100,7,17,28,P,50.5
baseline,reset-at-keyframe,100,7,17,29,P,51.5
baseline,reset-at-keyframe,100,7,18,0,I,70.9
baseline,reset-at-keyframe,100,7,18,1,P,50.4
baseline,reset-at-keyframe,100,7,18,2,P,50.4
baseline,reset-at-keyframe,100,7,18,3,P,50.4
baseline,reset-at-keyframe,100,7,18,4,P,50.5
baseline,reset-at-keyframe,100,7,18,5,P,50.5
baseline,reset-at-keyframe,100,7,18,6,P,50.5
baseline,reset-at-keyframe,100,7,18,7,P,50.5
baseline,reset-at-keyframe,100,7,18,8,P,50.5
baseline,reset-at-keyframe,100,7,18,9,P,50.5
baseline,reset-at-keyframe,100,7,18,10,P,50.3
baseline,reset-at-keyframe,100,7,18,11,P,50.7
baseline,reset-at-keyframe,100,7,18,12,P,50.5
baseline,reset-at-keyframe,100,7,18,13,P,50.4
baseline,reset-at-keyframe,100,7,18,14,P,50.4
baseline,reset-at-keyframe,100,7,18,15,P,50.5
baseline,reset-at-keyframe,100,7,18,16,P,50.4
baseline,reset-at-keyframe,100,7,18,17,P,50.6
baseline,reset-at-keyframe,100,7,18,18,P,50.6
baseline,reset-at-keyframe,100,7,18,19,P,50.4
baseline,reset-at-keyframe,100,7,18,20,P,50.6
baseline,reset-at-keyframe,100,7,18,21,P,50.5
baseline,reset-at-keyframe,100,7,18,22,P,50.5
baseline,reset-at-keyframe,100,7,18,23,P,50.4
baseline,reset-at-keyframe,100,7,18,24,P,50.5
baseline,reset-at-keyframe,100,7,18,25,P,50.5
baseline,reset-at-keyframe,100,7,18,26,P,50.5
baseline,reset-at-keyframe,100,7,18,27,P,50.4
baseline,reset-at-keyframe,100,7,18,28,P,50.5
baseline,reset-at-keyframe,100,7,18,29,P,51.4
baseline,reset-at-keyframe,100,7,19,0,I,70.2
baseline,reset-at-keyframe,100,7,19,1,P,50.3
baseline,reset-at-keyframe,100,7,19,2,P,50.4
baseline,reset-at-keyframe,100,7,19,3,P,50.3
baseline,reset-at-keyframe,100,7,19,4,P,50.3
baseline,reset-at-keyframe,100,7,19,5,P,50.4
baseline,reset-at-keyframe,100,7,19,6,P,50.4
baseline,reset-at-keyframe,100,7,19,7,P,50.5
baseline,reset-at-keyframe,100,7,19,8,P,50.4
baseline,reset-at-keyframe,100,7,19,9,P,50.4
baseline,reset-at-keyframe,100,7,19,10,P,50.4
baseline,reset-at-keyframe,100,7,19,11,P,50.4
baseline,reset-at-keyframe,100,7,19,12,P,50.5
baseline,reset-at-keyframe,100,7,19,13,P,50.5
baseline,reset-at-keyframe,100,7,19,14,P,50.5
baseline,reset-at-keyframe,100,7,19,15,P,50.5
baseline,reset-at-keyframe,100,7,19,16,P,50.4
baseline,reset-at-keyframe,100,7,19,17,P,50.5
baseline,reset-at-keyframe,100,7,19,18,P,50.5
baseline,reset-at-keyframe,100,7,19,19,P,50.5
baseline,reset-at-keyframe,100,7,19,20,P,50.5
baseline,reset-at-keyframe,100,7,19,21,P,50.4
baseline,reset-at-keyframe,100,7,19,22,P,50.4
baseline,reset-at-keyframe,100,7,19,23,P,50.4
baseline,reset-at-keyframe,100,7,19,24,P,50.4
baseline,reset-at-keyframe,100,7,19,25,P,50.3
baseline,reset-at-keyframe,100,7,19,26,P,50.4
baseline,reset-at-keyframe,100,7,19,27,P,50.4
baseline,reset-at-keyframe,100,7,19,28,P,50.5
baseline,reset-at-keyframe,100,7,19,29,P,50.4
baseline,reset-at-keyframe,100,7,20,0,I,68.6
baseline,reset-at-keyframe,100,7,20,1,P,50.3
baseline,reset-at-keyframe,100,7,20,2,P,50.4
baseline,reset-at-keyframe,100,7,20,3,P,50.3
baseline,reset-at-keyframe,100,7,20,4,P,50.5
baseline,reset-at-keyframe,100,7,20,5,P,50.5
baseline,reset-at-keyframe,100,7,20,6,P,50.7
baseline,reset-at-keyframe,100,7,20,7,P,50.5
baseline,reset-at-keyframe,100,7,20,8,P,50.6
baseline,reset-at-keyframe,100,7,20,9,P,50.5
baseline,reset-at-keyframe,100,7,20,10,P,50.4
baseline,reset-at-keyframe,100,7,20,11,P,50.3
baseline,reset-at-keyframe,100,7,20,12,P,50.4
baseline,reset-at-keyframe,100,7,20,13,P,50.4
baseline,reset-at-keyframe,100,7,20,14,P,50.4
baseline,reset-at-keyframe,100,7,20,15,P,50.4
baseline,reset-at-keyframe,100,7,20,16,P,50.4
baseline,reset-at-keyframe,100,7,20,17,P,50.5
baseline,reset-at-keyframe,100,7,20,18,P,50.4
baseline,reset-at-keyframe,100,7,20,19,P,50.6
baseline,reset-at-keyframe,100,7,20,20,P,50.4
baseline,reset-at-keyframe,100,7,20,21,P,50.4
baseline,reset-at-keyframe,100,7,20,22,P,50.4
baseline,reset-at-keyframe,100,7,20,23,P,50.4
baseline,reset-at-keyframe,100,7,20,24,P,50.4
baseline,reset-at-keyframe,100,7,20,25,P,50.4
baseline,reset-at-keyframe,100,7,21,0,I,56.3
baseline,reset-at-keyframe,100,7,21,1,P,50.4
baseline,reset-at-keyframe,100,7,21,2,P,50.3
baseline,reset-at-keyframe,100,7,21,3,P,50.5
baseline,reset-at-keyframe,100,7,21,4,P,50.3
baseline,reset-at-keyframe,100,7,21,5,P,50.3
baseline,reset-at-keyframe,100,7,21,6,P,50.3
baseline,reset-at-keyframe,100,7,21,7,P,50.2
baseline,reset-at-keyframe,100,7,21,8,P,50.3
baseline,reset-at-keyframe,100,7,21,9,P,50.3
baseline,reset-at-keyframe,100,7,21,10,P,50.3
baseline,reset-at-keyframe,100,7,21,11,P,50.4
baseline,reset-at-keyframe,100,7,21,12,P,50.4
baseline,reset-at-keyframe,100,7,21,13,P,50.5
baseline,reset-at-keyframe,100,7,21,14,P,50.5
baseline,reset-at-keyframe,100,7,21,15,P,50.4
baseline,reset-at-keyframe,100,7,21,16,P,50.4
baseline,reset-at-keyframe,100,7,21,17,P,50.3
baseline,reset-at-keyframe,100,7,21,18,P,50.5
baseline,reset-at-keyframe,100,7,21,19,P,50.5
baseline,reset-at-keyframe,100,7,21,20,P,50.5
baseline,reset-at-keyframe,100,7,21,21,P,50.5
baseline,reset-at-keyframe,100,7,21,22,P,50.4
baseline,reset-at-keyframe,100,7,21,23,P,50.5
baseline,reset-at-keyframe,100,7,21,24,P,50.5
baseline,reset-at-keyframe,100,7,21,25,P,50.4
baseline,reset-at-keyframe,100,7,21,26,P,50.3
baseline,reset-at-keyframe,100,7,21,27,P,50.3
baseline,reset-at-keyframe,100,7,21,28,P,50.4
baseline,reset-at-keyframe,100,7,21,29,P,50.4
baseline,reset-at-keyframe,100,7,22,0,I,55.9
baseline,reset-at-keyframe,100,7,22,1,P,50.3
baseline,reset-at-keyframe,100,7,22,2,P,50.4
baseline,reset-at-keyframe,100,7,22,3,P,50.4
baseline,reset-at-keyframe,100,7,22,4,P,50.3
baseline,reset-at-keyframe,100,7,22,5,P,50.3
baseline,reset-at-keyframe,100,7,22,6,P,50.3
baseline,reset-at-keyframe,100,7,22,7,P,50.2
baseline,reset-at-keyframe,100,7,22,8,P,50.3
baseline,reset-at-keyframe,100,7,22,9,P,50.3
baseline,reset-at-keyframe,100,7,22,10,P,50.3
baseline,reset-at-keyframe,100,7,22,11,P,50.2
baseline,reset-at-keyframe,100,7,22,12,P,50.3
baseline,reset-at-keyframe,100,7,22,13,P,50.3
baseline,reset-at-keyframe,100,7,22,14,P,50.3
baseline,reset-at-keyframe,100,7,22,15,P,50.3
baseline,reset-at-keyframe,100,7,22,16,P,50.3
baseline,reset-at-keyframe,100,7,22,17,P,50.3
baseline,reset-at-keyframe,100,7,22,18,P,50.4
baseline,reset-at-keyframe,100,7,22,19,P,50.5
baseline,reset-at-keyframe,100,7,22,20,P,50.3
baseline,reset-at-keyframe,100,7,22,21,P,50.2
baseline,reset-at-keyframe,100,7,22,22,P,50.3
baseline,reset-at-keyframe,100,7,22,23,P,50.4
baseline,reset-at-keyframe,100,7,22,24,P,50.5
baseline,reset-at-keyframe,100,7,22,25,P,50.4
baseline,reset-at-keyframe,100,7,22,26,P,50.4
baseline,reset-at-keyframe,100,7,22,27,P,50.3
baseline,reset-at-keyframe,100,7,22,28,P,50.3
baseline,reset-at-keyframe,100,7,22,29,P,50.3
baseline,reset-at-keyframe,100,7,23,0,I,55.9
baseline,reset-at-keyframe,100,7,23,1,P,50.4
baseline,reset-at-keyframe,100,7,23,2,P,50.2
baseline,reset-at-keyframe,100,7,23,3,P,50.3
baseline,reset-at-keyframe,100,7,23,4,P,50.3
baseline,reset-at-keyframe,100,7,23,5,P,50.3
baseline,reset-at-keyframe,100,7,23,6,P,50.4
baseline,reset-at-keyframe,100,7,23,7,P,50.5
baseline,reset-at-keyframe,100,7,23,8,P,50.4
baseline,reset-at-keyframe,100,7,23,9,P,50.5
baseline,reset-at-keyframe,100,7,23,10,P,50.6
baseline,reset-at-keyframe,100,7,23,11,P,50.4
baseline,reset-at-keyframe,100,7,23,12,P,50.5
baseline,reset-at-keyframe,100,7,23,13,P,50.4
baseline,reset-at-keyframe,100,7,23,14,P,50.3
baseline,reset-at-keyframe,100,7,23,15,P,50.4
baseline,reset-at-keyframe,100,7,23,16,P,50.4
baseline,reset-at-keyframe,100,7,23,17,P,50.3
baseline,reset-at-keyframe,100,7,23,18,P,50.4
baseline,reset-at-keyframe,100,7,23,19,P,50.3
baseline,reset-at-keyframe,100,7,23,20,P,50.5
baseline,reset-at-keyframe,100,7,23,21,P,50.4
baseline,reset-at-keyframe,100,7,23,22,P,50.3
baseline,reset-at-keyframe,100,7,23,23,P,50.3
baseline,reset-at-keyframe,100,7,23,24,P,50.3
baseline,reset-at-keyframe,100,7,23,25,P,50.4
baseline,reset-at-keyframe,100,7,23,26,P,50.4
baseline,reset-at-keyframe,100,7,23,27,P,50.4
baseline,reset-at-keyframe,100,7,23,28,P,50.4
baseline,reset-at-keyframe,100,7,23,29,P,50.4
baseline,reset-at-keyframe,100,7,24,0,I,56.1
baseline,reset-at-keyframe,100,7,24,1,P,50.3
baseline,reset-at-keyframe,100,7,24,2,P,50.4
baseline,reset-at-keyframe,100,7,24,3,P,50.4
baseline,reset-at-keyframe,100,7,24,4,P,50.3
baseline,reset-at-keyframe,100,7,24,5,P,50.3
baseline,reset-at-keyframe,100,7,24,6,P,50.3
baseline,reset-at-keyframe,100,7,24,7,P,50.3
baseline,reset-at-keyframe,100,7,24,8,P,50.8
baseline,reset-at-keyframe,100,7,24,9,P,50.5
baseline,reset-at-keyframe,100,7,24,10,P,50.4
baseline,reset-at-keyframe,100,7,24,11,P,50.5
baseline,reset-at-keyframe,100,7,24,12,P,50.3
baseline,reset-at-keyframe,100,7,24,13,P,50.3
baseline,reset-at-keyframe,100,7,24,14,P,50.5
baseline,reset-at-keyframe,100,7,24,15,P,50.4
baseline,reset-at-keyframe,100,7,24,16,P,50.4
baseline,reset-at-keyframe,100,7,24,17,P,50.4
baseline,reset-at-keyframe,100,7,24,18,P,50.4
baseline,reset-at-keyframe,100,7,24,19,P,50.3
baseline,reset-at-keyframe,100,7,24,20,P,50.3
baseline,reset-at-keyframe,100,7,24,21,P,50.4
baseline,reset-at-keyframe,100,7,24,22,P,50.4
baseline,reset-at-keyframe,100,7,24,23,P,50.3
baseline,reset-at-keyframe,100,7,24,24,P,50.3
baseline,reset-at-keyframe,100,7,24,25,P,50.3
baseline,reset-at-keyframe,100,7,24,26,P,50.3
baseline,reset-at-keyframe,100,7,24,27,P,50.3
baseline,reset-at-keyframe,100,7,24,28,P,50.3
baseline,reset-at-keyframe,100,7,24,29,P,50.3
baseline,reset-at-keyframe,100,7,25,0,I,54.9
baseline,reset-at-keyframe,100,7,25,1,P,50.5
baseline,reset-at-keyframe,100,7,25,2,P,50.3
baseline,reset-at-keyframe,100,7,25,3,P,50.4
baseline,reset-at-keyframe,100,7,25,4,P,50.4
baseline,reset-at-keyframe,100,7,25,5,P,50.5
baseline,reset-at-keyframe,100,7,25,6,P,50.5
baseline,reset-at-keyframe,100,7,25,7,P,50.8
baseline,reset-at-keyframe,100,7,25,8,P,50.4
baseline,reset-at-keyframe,100,7,25,9,P,50.5
baseline,reset-at-keyframe,100,7,25,10,P,50.4
baseline,reset-at-keyframe,100,7,25,11,P,50.4
